"school";"sex";"age";"address";"famsize";"Pstatus";"Medu";"Fedu";"Mjob";"Fjob";"reason";"guardian";"traveltime";"studytime";"failures";"schoolsup";"famsup";"paid";"activities";"nursery";"higher";"internet";"romantic";"famrel";"freetime";"goout";"Dalc";"Walc";"health";"absences";"G1";"G2";"G3";"Alc"
"GP";"F";17;"R";"LE3";"T";4;4;"services";"other";"other";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";5;2;1;"DA-Muy bajo";"WA-Bajo";3;6;12;11;11;"Alc-Muy bajo"
"GP";"F";17;"U";"LE3";"T";3;2;"other";"other";"reputation";"mother";2;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;4;4;"DA-Muy bajo";"WA-Medio";1;2;14;16;15;"Alc-Bajo"
"GP";"F";17;"U";"GT3";"T";4;3;"other";"other";"reputation";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";3;4;5;"DA-Bajo";"WA-Alto";1;16;11;9;10;"Alc-Medio"
"GP";"M";18;"U";"LE3";"T";3;3;"services";"health";"home";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;2;4;"DA-Bajo";"WA-Alto";4;10;10;10;10;"Alc-Medio"
"GP";"F";17;"U";"GT3";"T";2;3;"at_home";"other";"home";"father";2;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";3;3;3;"DA-Muy bajo";"WA-Alto";3;4;12;13;13;"Alc-Medio"
"GP";"F";17;"U";"GT3";"T";2;2;"at_home";"at_home";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Muy bajo";4;0;12;12;13;"Alc-Muy bajo"
"GP";"F";17;"R";"GT3";"T";2;1;"at_home";"services";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;5;"DA-Muy bajo";"WA-Bajo";5;0;11;10;11;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";1;1;"at_home";"other";"reputation";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";4;3;4;"DA-Muy bajo";"WA-Muy bajo";5;12;12;12;12;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"T";2;3;"services";"teacher";"other";"mother";1;2;0;"yes";"no";"no";"no";"yes";"yes";"yes";"no";2;3;1;"DA-Muy bajo";"WA-Muy bajo";3;0;13;13;14;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";2;2;"other";"other";"home";"mother";2;2;3;"no";"yes";"yes";"no";"yes";"yes";"yes";"no";3;3;3;"DA-Muy alto";"WA-Muy alto";4;9;10;9;10;"Alc-Muy alto"
"GP";"F";16;"U";"GT3";"T";4;4;"teacher";"services";"home";"mother";1;3;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";5;3;2;"DA-Muy bajo";"WA-Muy bajo";5;4;15;16;16;"Alc-Muy bajo"
"GP";"F";18;"R";"GT3";"T";3;1;"other";"other";"reputation";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;"DA-Muy bajo";"WA-Muy bajo";4;4;8;8;8;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";3;2;"other";"other";"course";"mother";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";5;3;4;"DA-Muy bajo";"WA-Medio";3;2;17;18;17;"Alc-Bajo"
"GP";"M";17;"U";"LE3";"T";2;3;"services";"services";"reputation";"father";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";5;3;3;"DA-Muy bajo";"WA-Medio";3;0;10;11;11;"Alc-Bajo"
"GP";"M";18;"U";"LE3";"T";2;1;"at_home";"other";"course";"mother";4;2;0;"yes";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;"DA-Alto";"WA-Muy alto";3;2;9;10;11;"Alc-Muy alto"
"GP";"F";17;"U";"GT3";"A";2;1;"other";"other";"course";"mother";2;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;2;3;"DA-Muy bajo";"WA-Bajo";3;0;15;15;16;"Alc-Muy bajo"
"GP";"F";17;"U";"LE3";"T";4;3;"health";"other";"reputation";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;2;3;"DA-Muy bajo";"WA-Bajo";3;0;14;12;12;"Alc-Muy bajo"
"GP";"M";17;"R";"GT3";"T";2;2;"other";"other";"course";"father";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;5;2;"DA-Muy bajo";"WA-Muy bajo";1;0;12;13;13;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";4;4;"teacher";"teacher";"reputation";"mother";1;2;0;"yes";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;5;5;"DA-Muy bajo";"WA-Medio";2;0;13;13;13;"Alc-Bajo"
"GP";"M";16;"U";"GT3";"T";4;4;"health";"other";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;4;"DA-Bajo";"WA-Alto";1;0;13;13;14;"Alc-Medio"
"GP";"M";16;"U";"LE3";"T";1;1;"other";"other";"home";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;4;2;"DA-Muy bajo";"WA-Muy bajo";5;2;9;9;9;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";3;2;"at_home";"other";"reputation";"mother";2;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;"DA-Muy bajo";"WA-Medio";2;0;12;12;12;"Alc-Bajo"
"GP";"M";17;"U";"LE3";"T";2;2;"other";"other";"home";"father";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"yes";4;4;2;"DA-Muy alto";"WA-Muy alto";4;0;16;16;16;"Alc-Muy alto"
"GP";"F";16;"U";"GT3";"T";2;1;"other";"other";"home";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;5;2;"DA-Muy bajo";"WA-Muy bajo";5;4;9;10;10;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"A";4;1;"other";"other";"home";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;"DA-Muy bajo";"WA-Bajo";5;0;14;13;13;"Alc-Muy bajo"
"GP";"F";18;"U";"LE3";"A";2;4;"services";"other";"course";"mother";2;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Muy bajo";3;18;10;10;10;"Alc-Muy bajo"
"GP";"F";18;"U";"LE3";"T";2;2;"at_home";"services";"course";"mother";1;2;1;"no";"yes";"no";"no";"no";"yes";"yes";"yes";5;3;1;"DA-Muy bajo";"WA-Muy bajo";5;16;9;8;10;"Alc-Muy bajo"
"GP";"F";18;"U";"GT3";"T";3;3;"other";"other";"course";"mother";2;1;1;"no";"no";"no";"no";"yes";"no";"yes";"no";4;1;1;"DA-Muy bajo";"WA-Muy bajo";3;14;8;7;7;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";2;2;"other";"at_home";"course";"other";1;1;1;"no";"yes";"no";"yes";"no";"no";"yes";"yes";4;4;3;"DA-Bajo";"WA-Bajo";1;26;7;8;8;"Alc-Bajo"
"GP";"M";17;"U";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";1;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";4;2;1;"DA-Muy bajo";"WA-Bajo";5;6;10;8;9;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";3;2;"other";"other";"course";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";5;4;2;"DA-Muy bajo";"WA-Muy bajo";3;4;14;14;15;"Alc-Muy bajo"
"GP";"F";17;"U";"LE3";"T";1;1;"at_home";"at_home";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;"DA-Muy bajo";"WA-Bajo";4;10;11;10;10;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"T";1;2;"other";"other";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"no";"yes";"no";5;3;5;"DA-Muy bajo";"WA-Bajo";5;4;12;11;11;"Alc-Muy bajo"
"GP";"F";17;"R";"GT3";"T";2;1;"at_home";"services";"course";"mother";3;2;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";2;1;1;"DA-Muy bajo";"WA-Muy bajo";3;2;13;13;13;"Alc-Muy bajo"
"GP";"F";17;"R";"LE3";"A";1;4;"other";"other";"course";"other";4;1;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;5;4;"DA-Muy bajo";"WA-Muy bajo";5;14;9;9;8;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";2;2;"other";"services";"reputation";"father";1;2;0;"no";"no";"no";"no";"yes";"no";"yes";"no";5;5;4;"DA-Medio";"WA-Muy alto";2;16;8;7;8;"Alc-Muy alto"
"GP";"F";17;"U";"LE3";"A";2;2;"other";"other";"home";"mother";1;1;1;"no";"yes";"no";"no";"no";"no";"yes";"no";3;1;2;"DA-Muy bajo";"WA-Muy bajo";1;8;11;9;10;"Alc-Muy bajo"
"GP";"F";17;"R";"LE3";"T";1;1;"at_home";"other";"course";"mother";2;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Medio";5;4;15;14;15;"Alc-Bajo"
"GP";"F";17;"U";"LE3";"A";4;2;"teacher";"other";"course";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";4;3;2;"DA-Muy bajo";"WA-Muy bajo";4;4;15;14;14;"Alc-Muy bajo"
"GP";"M";17;"U";"LE3";"T";4;3;"health";"other";"course";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";2;5;5;"DA-Muy bajo";"WA-Alto";5;8;15;15;15;"Alc-Medio"
"GP";"M";17;"R";"LE3";"A";4;4;"teacher";"other";"course";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;3;3;"DA-Bajo";"WA-Medio";4;0;12;12;12;"Alc-Medio"
"GP";"M";16;"U";"LE3";"T";4;3;"teacher";"other";"course";"mother";1;1;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";5;4;5;"DA-Muy bajo";"WA-Muy bajo";3;7;14;14;15;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";4;4;"services";"services";"course";"mother";1;1;0;"no";"no";"yes";"yes";"yes";"yes";"yes";"no";5;3;2;"DA-Muy bajo";"WA-Bajo";5;4;14;15;15;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";4;4;"teacher";"services";"course";"mother";1;2;0;"no";"yes";"yes";"no";"yes";"yes";"yes";"yes";5;3;1;"DA-Muy bajo";"WA-Alto";5;2;11;11;12;"Alc-Medio"
"GP";"M";17;"R";"GT3";"T";1;1;"other";"other";"home";"father";2;3;0;"no";"no";"no";"no";"no";"yes";"yes";"yes";4;3;3;"DA-Muy bajo";"WA-Muy bajo";1;2;13;14;15;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";3;3;"services";"other";"home";"mother";2;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;2;2;"DA-Bajo";"WA-Medio";5;10;11;11;11;"Alc-Medio"
"GP";"F";17;"U";"GT3";"T";1;1;"at_home";"other";"course";"mother";1;2;0;"yes";"no";"no";"no";"no";"yes";"no";"yes";4;3;2;"DA-Muy bajo";"WA-Muy bajo";4;10;10;9;10;"Alc-Muy bajo"
"GP";"F";18;"U";"GT3";"T";2;1;"other";"other";"course";"other";2;3;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";4;4;4;"DA-Muy bajo";"WA-Muy bajo";3;10;12;10;11;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";2;1;"other";"other";"course";"mother";3;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Muy bajo";4;7;15;16;16;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";1;1;"other";"services";"course";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";4;3;4;"DA-Muy bajo";"WA-Bajo";5;4;11;10;11;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";2;3;"other";"other";"course";"father";2;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;2;2;"DA-Muy bajo";"WA-Muy bajo";2;2;9;12;13;"Alc-Muy bajo"
"GP";"M";22;"U";"GT3";"T";3;1;"services";"services";"other";"mother";1;1;3;"no";"no";"no";"no";"no";"no";"yes";"yes";5;4;5;"DA-Muy alto";"WA-Muy alto";1;12;7;8;5;"Alc-Muy alto"
"GP";"M";18;"R";"LE3";"T";3;3;"other";"services";"course";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;3;"DA-Muy bajo";"WA-Medio";5;8;10;9;10;"Alc-Bajo"
"GP";"M";16;"U";"GT3";"T";0;2;"other";"other";"other";"mother";1;1;0;"no";"no";"no";"no";"no";"yes";"yes";"no";4;3;2;"DA-Bajo";"WA-Alto";5;0;11;12;11;"Alc-Medio"
"GP";"M";18;"U";"GT3";"T";3;2;"services";"other";"course";"mother";2;1;0;"no";"no";"no";"no";"yes";"no";"yes";"no";4;4;5;"DA-Bajo";"WA-Alto";5;8;7;8;7;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";3;3;"at_home";"other";"reputation";"other";3;2;1;"yes";"yes";"no";"no";"no";"yes";"yes";"no";5;3;3;"DA-Muy bajo";"WA-Medio";2;4;9;11;10;"Alc-Bajo"
"GP";"M";18;"U";"GT3";"T";2;1;"services";"services";"other";"mother";1;1;2;"no";"no";"no";"no";"no";"no";"yes";"no";3;2;5;"DA-Bajo";"WA-Muy alto";5;4;7;8;6;"Alc-Alto"
"GP";"M";16;"R";"GT3";"T";2;1;"other";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"no";"yes";"no";"no";3;3;2;"DA-Muy bajo";"WA-Medio";3;2;14;13;12;"Alc-Bajo"
"GP";"M";17;"R";"GT3";"T";2;1;"other";"other";"course";"mother";1;1;0;"no";"no";"no";"no";"no";"yes";"yes";"no";4;4;2;"DA-Bajo";"WA-Alto";5;0;12;12;13;"Alc-Medio"
"GP";"M";17;"U";"LE3";"T";1;1;"health";"other";"course";"mother";2;1;1;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;4;"DA-Muy bajo";"WA-Bajo";5;0;9;10;10;"Alc-Muy bajo"
"GP";"F";18;"U";"LE3";"A";2;1;"other";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";4;3;4;"DA-Muy bajo";"WA-Medio";5;2;12;12;13;"Alc-Bajo"
"GP";"F";17;"U";"LE3";"T";4;2;"teacher";"services";"reputation";"mother";1;4;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;3;"DA-Muy bajo";"WA-Muy bajo";4;2;14;15;17;"Alc-Muy bajo"
"GP";"F";19;"U";"GT3";"T";2;2;"services";"services";"home";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Muy bajo";5;0;10;10;11;"Alc-Muy bajo"
"GP";"M";18;"U";"LE3";"T";2;1;"services";"other";"course";"mother";3;2;1;"no";"no";"no";"yes";"no";"no";"yes";"no";4;4;5;"DA-Alto";"WA-Alto";5;4;11;10;11;"Alc-Alto"
"GP";"F";17;"R";"GT3";"T";4;2;"other";"other";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;4;"DA-Muy bajo";"WA-Medio";5;2;11;12;14;"Alc-Bajo"
"GP";"F";18;"U";"LE3";"T";1;1;"other";"at_home";"home";"mother";1;3;0;"no";"yes";"no";"no";"no";"yes";"no";"no";4;4;3;"DA-Bajo";"WA-Medio";3;4;11;12;14;"Alc-Medio"
"GP";"F";18;"R";"GT3";"T";2;2;"other";"other";"home";"mother";1;2;0;"yes";"no";"no";"no";"yes";"yes";"no";"no";3;2;3;"DA-Muy bajo";"WA-Muy bajo";5;4;11;11;13;"Alc-Muy bajo"
"GP";"M";19;"U";"LE3";"A";4;3;"services";"at_home";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;1;"DA-Muy bajo";"WA-Muy bajo";1;4;11;13;14;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";2;1;"other";"other";"home";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;2;4;"DA-Muy bajo";"WA-Bajo";4;2;16;16;16;"Alc-Muy bajo"
"GP";"M";17;"R";"GT3";"T";2;2;"other";"services";"other";"mother";2;1;0;"no";"no";"no";"no";"no";"no";"no";"no";5;2;2;"DA-Muy bajo";"WA-Muy bajo";4;0;9;10;10;"Alc-Muy bajo"
"GP";"F";17;"U";"LE3";"T";2;2;"services";"services";"course";"father";1;4;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;4;1;"DA-Muy bajo";"WA-Muy bajo";2;2;10;11;12;"Alc-Muy bajo"
"GP";"F";20;"R";"GT3";"T";2;1;"other";"other";"course";"other";2;2;0;"no";"yes";"yes";"yes";"yes";"no";"yes";"yes";1;2;3;"DA-Muy bajo";"WA-Bajo";2;8;10;12;12;"Alc-Muy bajo"
"GP";"F";18;"U";"GT3";"T";4;3;"services";"other";"home";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";3;1;2;"DA-Muy bajo";"WA-Medio";2;2;15;15;15;"Alc-Bajo"
"GP";"M";18;"U";"GT3";"T";4;3;"teacher";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";4;3;2;"DA-Muy bajo";"WA-Muy bajo";3;2;10;10;11;"Alc-Muy bajo"
"GP";"M";18;"R";"GT3";"T";3;2;"other";"other";"course";"mother";1;3;0;"no";"no";"no";"yes";"no";"yes";"no";"no";5;3;2;"DA-Muy bajo";"WA-Muy bajo";3;2;10;11;12;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";3;3;"other";"other";"home";"mother";1;3;0;"no";"no";"no";"yes";"no";"yes";"no";"no";3;2;3;"DA-Muy bajo";"WA-Muy bajo";4;2;15;12;13;"Alc-Muy bajo"
"GP";"F";18;"U";"GT3";"T";2;2;"at_home";"services";"home";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;3;"DA-Muy bajo";"WA-Muy bajo";3;0;11;12;13;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";2;2;"other";"other";"home";"father";2;1;0;"no";"no";"no";"no";"yes";"no";"yes";"no";4;4;4;"DA-Bajo";"WA-Medio";4;8;8;8;9;"Alc-Medio"
"GP";"M";18;"R";"LE3";"A";3;4;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;5;"DA-Medio";"WA-Alto";1;6;15;16;16;"Alc-Alto"
"GP";"M";17;"U";"GT3";"T";3;1;"services";"other";"other";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;4;4;"DA-Medio";"WA-Alto";5;0;11;11;14;"Alc-Alto"
"GP";"F";18;"R";"GT3";"T";4;4;"teacher";"other";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;3;4;"DA-Bajo";"WA-Bajo";4;8;10;11;12;"Alc-Bajo"
"GP";"M";18;"U";"GT3";"T";4;2;"health";"other";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";5;4;5;"DA-Muy bajo";"WA-Medio";5;4;10;12;14;"Alc-Bajo"
"GP";"F";18;"R";"GT3";"T";2;1;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"no";"yes";"no";"yes";"yes";4;3;5;"DA-Muy bajo";"WA-Bajo";3;12;8;9;10;"Alc-Muy bajo"
"GP";"F";19;"U";"GT3";"T";3;3;"other";"services";"home";"other";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;5;"DA-Medio";"WA-Medio";5;16;11;12;12;"Alc-Medio"
"GP";"F";18;"U";"GT3";"T";2;3;"other";"services";"reputation";"father";1;4;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;5;5;"DA-Muy bajo";"WA-Medio";2;10;16;16;16;"Alc-Bajo"
"GP";"F";18;"U";"LE3";"T";1;1;"other";"other";"home";"mother";2;2;0;"no";"yes";"no";"no";"no";"yes";"no";"no";4;4;3;"DA-Muy bajo";"WA-Muy bajo";3;2;13;13;13;"Alc-Muy bajo"
"GP";"M";17;"R";"GT3";"T";1;2;"at_home";"at_home";"home";"mother";1;2;0;"no";"yes";"no";"yes";"no";"yes";"no";"yes";3;5;2;"DA-Bajo";"WA-Bajo";1;2;16;17;18;"Alc-Bajo"
"GP";"F";18;"U";"GT3";"T";2;1;"other";"other";"home";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;2;5;"DA-Muy bajo";"WA-Bajo";1;8;14;14;15;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";2;4;"at_home";"health";"reputation";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;3;"DA-Muy bajo";"WA-Muy bajo";1;6;15;16;16;"Alc-Muy bajo"
"GP";"F";17;"U";"LE3";"T";2;2;"services";"other";"course";"mother";2;2;0;"yes";"yes";"no";"no";"yes";"yes";"yes";"yes";4;4;4;"DA-Bajo";"WA-Medio";5;6;12;12;12;"Alc-Medio"
"GP";"F";18;"R";"GT3";"A";3;2;"other";"services";"home";"mother";2;2;0;"no";"no";"no";"no";"no";"no";"yes";"yes";4;1;1;"DA-Muy bajo";"WA-Muy bajo";5;15;12;9;10;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";4;4;"teacher";"services";"home";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";3;2;4;"DA-Muy bajo";"WA-Alto";3;6;11;12;12;"Alc-Medio"
"GP";"F";18;"U";"GT3";"T";4;4;"health";"health";"reputation";"father";1;2;1;"yes";"yes";"no";"yes";"yes";"yes";"yes";"yes";2;4;4;"DA-Muy bajo";"WA-Muy bajo";4;2;14;12;13;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";2;2;"other";"services";"reputation";"father";3;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;2;3;"DA-Muy bajo";"WA-Muy bajo";1;8;13;15;15;"Alc-Muy bajo"
"GP";"F";19;"R";"GT3";"T";3;2;"services";"services";"reputation";"father";1;2;1;"yes";"yes";"no";"no";"yes";"no";"yes";"no";3;3;3;"DA-Alto";"WA-Medio";3;0;9;8;10;"Alc-Alto"
"GP";"M";18;"U";"LE3";"T";4;3;"teacher";"services";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;2;3;"DA-Muy bajo";"WA-Bajo";1;0;10;10;10;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";1;2;"at_home";"other";"home";"other";2;1;0;"no";"no";"no";"no";"no";"no";"yes";"no";3;4;4;"DA-Bajo";"WA-Alto";4;10;10;10;11;"Alc-Medio"
"GP";"M";17;"U";"LE3";"A";4;1;"services";"other";"home";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;5;4;"DA-Bajo";"WA-Alto";5;22;11;11;10;"Alc-Medio"
"GP";"M";17;"U";"LE3";"A";3;2;"teacher";"services";"home";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;4;4;"DA-Medio";"WA-Alto";3;18;13;13;13;"Alc-Alto"
"GP";"F";18;"R";"LE3";"T";1;1;"at_home";"other";"reputation";"mother";2;4;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;2;2;"DA-Muy bajo";"WA-Muy bajo";3;2;17;17;18;"Alc-Muy bajo"
"GP";"F";18;"U";"GT3";"T";1;1;"other";"other";"home";"mother";2;2;0;"yes";"no";"no";"yes";"yes";"yes";"yes";"no";5;4;4;"DA-Muy bajo";"WA-Muy bajo";4;0;12;13;13;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";2;2;"other";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";5;4;5;"DA-Muy bajo";"WA-Bajo";5;12;12;12;14;"Alc-Muy bajo"
"GP";"F";18;"U";"GT3";"T";2;1;"other";"other";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;3;1;"DA-Muy bajo";"WA-Muy bajo";5;10;12;13;14;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";1;1;"other";"other";"reputation";"father";1;2;0;"no";"no";"no";"no";"no";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Bajo";4;0;12;12;12;"Alc-Muy bajo"
"GP";"F";18;"U";"GT3";"T";2;2;"at_home";"at_home";"other";"mother";1;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Bajo";2;0;18;18;18;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";1;1;"services";"teacher";"reputation";"mother";1;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Muy bajo";3;0;13;13;14;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";2;1;"services";"services";"reputation";"mother";1;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;2;4;"DA-Muy bajo";"WA-Medio";2;0;14;15;15;"Alc-Bajo"
"GP";"M";18;"U";"LE3";"A";4;4;"teacher";"teacher";"reputation";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;4;3;"DA-Muy bajo";"WA-Muy bajo";2;0;17;17;17;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";4;2;"teacher";"other";"home";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;"DA-Muy bajo";"WA-Alto";5;2;15;16;16;"Alc-Medio"
"GP";"F";17;"U";"GT3";"T";4;3;"health";"services";"reputation";"mother";1;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;2;2;"DA-Muy bajo";"WA-Bajo";3;0;17;18;18;"Alc-Muy bajo"
"GP";"F";17;"R";"LE3";"T";3;1;"services";"other";"reputation";"mother";2;4;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";3;1;2;"DA-Muy bajo";"WA-Muy bajo";3;0;18;19;19;"Alc-Muy bajo"
"GP";"M";18;"R";"LE3";"T";3;2;"services";"other";"reputation";"mother";2;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;4;2;"DA-Muy bajo";"WA-Muy bajo";4;0;14;15;15;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";3;3;"health";"other";"home";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;3;"DA-Muy bajo";"WA-Medio";5;0;14;15;15;"Alc-Bajo"
"GP";"F";19;"U";"GT3";"T";4;4;"health";"other";"reputation";"other";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";2;3;4;"DA-Bajo";"WA-Medio";2;2;14;13;13;"Alc-Medio"
"GP";"F";18;"U";"LE3";"T";4;3;"other";"other";"home";"other";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;4;5;"DA-Muy bajo";"WA-Bajo";2;0;13;14;14;"Alc-Muy bajo"
